lang_iso_code,concept_id,ortho_form,raw_ipa,next_step
swe,672,nittio,nɪtːɪɔ,validate
swe,673,hundra,hɵnːdra,validate
swe,674,tusen,tʉːsən,validate
swe,675,och,ɔk,validate
swe,676,eller,ɛlːər,validate
swe,677,stå,stoː,validate
swe,678,sitta,sɪtːa,validate
swe,679,ligga,lɪɡːa,validate
swe,680,hänga,hɛŋːa,validate
swe,681,bli,bliː,validate
swe,682,ske,ɧeː,validate
swe,682,hända,hɛnːda,validate
swe,683,börja,bœrːja,validate
swe,684,ända,ɛnːda,validate
swe,685,växla,vɛksːla,validate
swe,686,gå upp,ɡoː ɵp,validate
swe,687,gå ned,ɡoː nɛd,validate
swe,688,skina,ɧiːna,validate
swe,689,dundra,dɵnːdra,validate
swe,690,blåsa,bloːsa,validate
swe,691,forsa,fɔrːsa,validate
swe,691,strömma,strømːa,validate
swe,692,flyta,flyːta,validate
swe,693,snurra,snɵrːa,validate
swe,694,vackla,vakːla,validate
swe,695,svinga,svɪŋːa,validate
swe,696,falla,falːa,validate
swe,697,brinna,brɪnːa,validate
swe,698,ryka,ryːka,validate
swe,699,regna,rɛŋːna,validate
swe,700,frysa,fryːsa,validate
swe,701,töa,tøːa,validate
swe,702,smälta,smɛlːta,validate
swe,703,torka,tɔrːka,validate
swe,704,koka,kuːka,validate
swe,704,sjuda,ɧʉːda,validate
swe,705,ruttna,rɵtːna,validate
swe,706,ruttna,rɵtːna,validate
swe,707,brista,brɪsːta,validate
swe,708,sjunka,ɧɵnːka,validate
swe,709,förgå,fœrːɡɔ,validate
swe,710,synas,syːnas,validate
swe,710,visa sig,viːsa siːɡ,validate
swe,711,försvinna,fœrːsvɪna,validate
swe,712,sjunka,ɧɵnːka,validate
swe,713,avta,avːta,validate
swe,713,minskas,mɪnːskas,validate
swe,714,tilltaga,tɪlːtaɡa,validate
swe,715,stiga,stiːɡa,validate
swe,716,växa,vɛksːa,validate
swe,717,glimma,ɡlɪmːa,validate
swe,718,tindra,tɪnːdra,validate
swe,718,gnistra,ɡnɪsːtra,validate
swe,719,bråka,broːka,validate
swe,719,väsnas,vɛːsnas,validate
swe,720,ringa,rɪŋːa,validate
swe,721,ringa,rɪŋːa,validate
swe,722,klirra,klɪrːa,validate
swe,723,brusa,brʉːsa,validate
swe,724,susa,sʉːsa,validate
swe,725,låta,loːta,validate
swe,725,klinga,klɪŋːa,validate
swe,726,skälla,ɧɛlːa,validate
swe,727,yla,yːla,validate
swe,727,tjuta,ɕʉːta,validate
swe,728,blåsa,bloːsa,validate
swe,729,vissla,vɪsːla,validate
swe,730,skrika,skriːka,validate
swe,731,stöna,støːna,validate
swe,732,darra,darːa,validate
swe,732,skälva,ɧɛlːva,validate
swe,733,leva,leːva,validate
swe,734,födas,føːdas,validate
swe,735,andas,anːdas,validate
swe,736,dricka,drɪkːa,validate
swe,737,äta,ɛːta,validate
swe,738,svälja,svɛlːja,validate
swe,739,tröttna,trøtːna,validate
swe,740,somna,sɔmːna,validate
swe,741,sova,suːva,validate
swe,742,vakna,vɑːkna,validate
swe,743,stiga upp,stiːɡa ɵpː,validate
swe,744,repa sig,reːpa siːɡ,validate
swe,744,hämta sig,hɛmːta siːɡ,validate
swe,745,insjukna,ɪnːɧɵkna,validate
swe,746,vara sjuk,vɑːra ɧʉːk,validate
swe,747,smärta,smæːʈa,validate
swe,747,göra ont,jœːra ɔnːt,validate
swe,748,hosta,hɔsːta,validate
swe,749,tillfriskna,tɪlːfrɪskna,validate
swe,750,dö,døː,validate
swe,751,omkomma,ɔmːkɔma,validate
swe,752,röra sig,rœːra siːɡ,validate
swe,753,röra på sig,rœːra poː sɪɡ,validate
swe,754,resa sig,reːsa siːɡ,validate
swe,755,sätta sig,sɛtːa siːɡ,validate
swe,756,falla omkull,falːa ɔmːkɵl,validate
swe,757,löpa,løːpa,validate
swe,758,skrida,skriːda,validate
swe,759,promenera,prɔmːɛnɛra,validate
swe,760,ila,iːla,validate
swe,761,skynda sig,ɧʏnːda siːɡ,validate
swe,762,susa,sʉːsa,validate
swe,763,löpa,løːpa,validate
swe,763,springa,sprɪŋːa,validate
swe,764,hoppa,hɔpːa,validate
swe,765,klättra,klɛtːra,validate
swe,766,gunga,ɡɵŋːa,validate
swe,767,kräla,krɛːla,validate
swe,768,simma,sɪmːa,validate
swe,769,dyka,dyːka,validate
swe,770,ro,ruː,validate
swe,771,köra,ɕœːra,validate
swe,772,flyga,flyːɡa,validate
swe,773,gå,ɡoː,validate
swe,774,gå bort,ɡoː bɔʈ,validate
swe,775,resa,reːsa,validate
swe,775,avresa,ɑːvrɛsa,validate
swe,776,stanna,stanːa,validate
swe,777,gå in,ɡoː ɪn,validate
swe,778,träda in,trɛːda iːn,validate
swe,779,komma,kɔmːa,validate
swe,780,ankomma,anːkɔma,validate
swe,781,återkomma,oːtɛrkɔma,validate
swe,782,bli,bliː,validate
swe,782,förbli,fœrːblɪ,validate
swe,783,vänta,vɛnːta,validate
swe,784,vänta,vɛnːta,validate
swe,785,leta,leːta,validate
swe,786,finna,fɪnːa,validate
swe,787,försöka,fœrːsøka,validate
swe,788,förbereda,fœrːbɛrɛda,validate
swe,789,älska,ɛlːska,validate
swe,790,tycka om,tʏkːa ɔmː,validate
swe,791,skratta,skratːa,validate
swe,792,röra,rœːra,validate
swe,793,gråta,ɡroːta,validate
swe,794,skälla,ɧɛlːa,validate
swe,795,förargas,fœːrarɡas,validate
swe,796,vara rädd,vɑːra rɛdː,validate
swe,797,frukta,frɵkːta,validate
swe,798,fly,flyː,validate
swe,798,rymma,rʏmːa,validate
swe,799,fly,flyː,validate
swe,800,se,seː,validate
swe,801,se på,seː pɔ,validate
swe,801,betrakta,bətrakːta,validate
swe,802,åse,oːsə,validate
swe,803,höra,hœːra,validate
swe,804,höra på,hœːra poː,validate
swe,804,lyssna till,lʏsːna tɪlː,validate
swe,805,smaka,smɑːka,validate
swe,805,smaka på,smɑːka poː,validate
swe,806,lukta,lɵkːta,validate
swe,807,känna,ɕɛnːa,validate
swe,808,verka,vɛrːka,validate
swe,808,tyckas,tʏkːas,validate
swe,809,synas,syːnas,validate
swe,809,kunna ses,kɵnːa seːs,validate
swe,810,få veta,foː vɛta,validate
swe,810,förnimma,fœːɳɪma,validate
swe,811,frysa,fryːsa,validate
swe,812,göra,jœːra,validate
swe,813,kunna,kɵnːa,validate
swe,814,vilja,vɪlːja,validate
swe,815,börja,bœrːja,validate
swe,816,avsluta,avːslɵta,validate
swe,817,sluta,slʉːta,validate
swe,817,upphöra,ɵpːhœra,validate
swe,818,lyckas,lʏkːas,validate
swe,819,bli,bliː,validate
swe,820,öppna,øpːna,validate
swe,821,låsa,loːsa,validate
swe,821,stänga,stɛŋːa,validate
swe,822,ställa,stɛlːa,validate
swe,823,sätta,sɛtːa,validate
swe,824,lägga,lɛɡːa,validate
swe,825,beröra,bərœːra,validate
swe,826,förbinda,fœrːbɪnda,validate
swe,827,täcka,tɛkːa,validate
swe,827,betäcka,bətɛkːa,validate
swe,828,hänga,hɛŋːa,validate
swe,828,hänga upp,hɛŋːa ɵpː,validate
swe,829,tända,tɛnːda,validate
swe,829,antända,anːtɛnda,validate
swe,829,tända på,tɛnːda poː,validate
swe,830,lyfta,lʏfːta,validate
swe,831,lämna,lɛmːna,validate
swe,831,efterlämna,ɛfːtɛɭɛmna,validate
swe,832,mista,mɪsːta,validate
swe,832,förlora,fœːɭɔra,validate
swe,833,tappa,tapːa,validate
swe,833,släppa,slɛpːa,validate
swe,834,göra,jœːra,validate
swe,835,tillverka,tɪlːvɛrka,validate
swe,835,framställa,framːstɛla,validate
swe,836,bygga,bʏɡːa,validate
swe,837,reparera,reːparɛra,validate
swe,838,rätta,rɛtːa,validate
swe,838,förbättra,fœrːbɛtra,validate
swe,839,ändra,ɛnːdra,validate
swe,839,förändra,fœːrɛndra,validate
swe,840,gräva,ɡrɛːva,validate
swe,841,böja,bøjːa,validate
swe,842,böja,bøjːa,validate
swe,842,kröka,krøːka,validate
swe,843,vrida,vriːda,validate
swe,844,vända,vɛnːda,validate
swe,845,vrida om,vriːda ɔmː,validate
swe,846,häva,hɛːva,validate
swe,847,lyfta,lʏfːta,validate
swe,848,gripa,ɡriːpa,validate
swe,849,hålla,hɔlːa,validate
swe,850,trycka,trʏkːa,validate
swe,851,skjuta,ɧʉːta,validate
swe,852,riva,riːva,validate
swe,852,skrapa,skrɑːpa,validate
swe,853,slicka,slɪkːa,validate
swe,854,bita,biːta,validate
swe,855,slita_av,sliːta ɑːv,validate
swe,855,riva_av,riːva ɑːv,validate
swe,856,skära av,ɧæːra ɑːv,validate
swe,857,binda,bɪnːda,validate
swe,858,sticka,stɪkːa,validate
swe,859,bryta,bryːta,validate
swe,859,brista,brɪsːta,validate
swe,860,banka,banːka,validate
swe,860,klappa,klapːa,validate
swe,861,hugga,hɵɡːa,validate
swe,862,klistra,klɪsːtra,validate
swe,863,gnida,ɡniːda,validate
swe,864,smörja,smœrːja,validate
swe,865,slipa,sliːpa,validate
swe,866,skära,ɧæːra,validate
swe,866,klippa,klɪpːa,validate
swe,867,skaka,skɑːka,validate
swe,868,rista,rɪsːta,validate
swe,869,svänga,svɛŋːa,validate
swe,870,hälla,hɛlːa,validate
swe,871,fylla,fʏlːa,validate
swe,872,slå in,sloː ɪn,validate
swe,872,veckla in,vɛkːla iːn,validate
swe,873,bära,bæːra,validate
swe,874,släpa,slɛːpa,validate
swe,875,dra,drɑː,validate
swe,876,förvara,fœrːvara,validate
swe,876,ta vara på,tɑː vara poː,validate
swe,877,kasta,kasːta,validate
swe,878,fånga,fɔŋːa,validate
swe,879,gripa,ɡriːpa,validate
swe,879,gripa tag,ɡriːpa tɑːɡ,validate
swe,880,gömma,jømːa,validate
swe,881,dela,deːla,validate
swe,882,skicka,ɧɪkːa,validate
swe,883,bringa,brɪŋːa,validate
swe,884,tillägga,tɪlːɛɡa,validate
swe,885,få,foː,validate
swe,885,erhålla,ɛrːhɔla,validate
swe,886,få,foː,validate
swe,886,erhålla,ɛrːhɔla,validate
swe,887,ta,tɑː,validate
swe,887,taga,tɑːɡa,validate
swe,888,välja,vɛlːja,validate
swe,889,utvälja,ɵtːvɛlja,validate
swe,890,bevara,bəvɑːra,validate
swe,891,hindra,hɪnːdra,validate
swe,891,förhindra,fœrːhɪndra,validate
swe,892,förstöra,fœrːstœra,validate
swe,893,skada,skɑːda,validate
swe,894,bryta isär,bryːta iːsær,validate
swe,894,bryta sönder,bryːta sønːdər,validate
swe,895,riva sönder,riːva sønːdər,validate
swe,895,slita sönder,sliːta sønːdər,validate
swe,896,förstöra,fœrːstœra,validate
swe,897,bränna,brɛnːa,validate
swe,897,bränna upp,brɛnːa ɵpː,validate
swe,898,ge,jeː,validate
swe,899,räcka,rɛkːa,validate
swe,900,skänka,ɧɛnːka,validate
swe,901,lova,luːva,validate
swe,902,önska,ønːska,validate
swe,903,lova,luːva,validate
swe,903,beröma,bərømːa,validate
swe,904,pussa,pɵsːa,validate
swe,905,vagga,vaɡːa,validate
swe,906,täcka,tɛkːa,validate
swe,907,väcka,vɛkːa,validate
swe,908,visa,viːsa,validate
swe,909,föra,fœːra,validate
swe,910,lära,læːra,validate
swe,911,undervisa,ɵnːdɛrvɪsa,validate
swe,912,uppfostra,ɵpːfɔstra,validate
swe,913,leda,leːda,validate
swe,914,driva på,driːva poː,validate
swe,915,få att,foː at,validate
swe,916,bjuda,bjʉːda,validate
swe,916,inbjuda,ɪnːbjɵda,validate
swe,917,förena,fœːrɛna,validate
swe,918,besöka,bəsøːka,validate
swe,919,möta,møːta,validate
swe,919,träffa,trɛffːa,validate
swe,920,församla sig,fœrːsamla siːɡ,validate
swe,921,leka,leːka,validate
swe,921,spela,speːla,validate
swe,922,sjunga,ɧɵŋːa,validate
swe,923,dansa,danːsa,validate
swe,924,skiljas,ɧɪlːjas,validate
swe,925,lämna,lɛmːna,validate
swe,925,överge,øːvɛrɡə,validate
swe,926,rädda,rɛdːa,validate
swe,927,bevaka,bəvɑːka,validate
swe,928,skydda,ɧʏdːa,validate
swe,928,beskydda,bəɧʏdːa,validate
swe,929,försvara,fœrːsvara,validate
swe,930,slåss,slɔsː,validate
swe,931,skjuta,ɧʉːta,validate
swe,932,segra,seːɡra,validate
swe,933,förarga,fœːrarɡa,validate
swe,934,slå,sloː,validate
swe,935,sparka,sparːka,validate
swe,936,sticka,stɪkːa,validate
swe,937,stöta,støːta,validate
swe,938,stjäla,ɧɛːla,validate
swe,939,störa,stœːra,validate
swe,940,genera,jeːnɛra,validate
swe,940,besvära,bəsvæːra,validate
swe,941,dölja,dølːja,validate
swe,942,vilseleda,vɪlːsɛlɛda,validate
swe,943,bedra,bədrɑː,validate
swe,944,döda,døːda,validate
swe,945,bo,buː,validate
swe,946,arbeta,arːbɛta,validate
swe,947,samla,samːla,validate
swe,948,plocka,plɔkːa,validate
swe,949,jaga,jɑːɡa,validate
swe,950,fiska,fɪsːka,validate
swe,951,fånga,fɔŋːa,validate
swe,952,vakta,vakːta,validate
swe,953,driva,driːva,validate
swe,954,binda fast,bɪnːda fasːt,validate
swe,955,fodra,fuːdra,validate
swe,956,mjölka,mjølːka,validate
swe,957,hacka,hakːa,validate
swe,958,hälla,hɛlːa,validate
swe,958,vattna,vatːna,validate
swe,959,mogna,mɔŋːna,validate
swe,960,tillaga,tɪlːaɡa,validate
swe,960,tillreda,tɪlːrɛda,validate
swe,961,koka,kuːka,validate
swe,962,baka,bɑːka,validate
swe,963,steka,steːka,validate
swe,964,röra om,rœːra ɔmː,validate
swe,965,sticka,stɪkːa,validate
swe,966,sy,syː,validate
swe,967,färga,færːɡa,validate
swe,968,rensa,rɛnːsa,validate
swe,968,rengöra,rɛŋːœra,validate
swe,969,tvätta,tvɛtːa,validate
swe,970,torka av,tɔrːka ɑːv,validate
swe,971,spola,spuːla,validate
swe,971,skölja,ɧølːja,validate
swe,972,feja,fɛjːa,validate
swe,973,sopa,suːpa,validate
swe,974,bada,bɑːda,validate
swe,975,tvätta sig,tvɛtːa siːɡ,validate
swe,976,ta av,tɑː av,validate
swe,977,ta på,tɑː pɔ,validate
swe,978,klä på sig,klɛː pɔ siːɡ,validate
swe,979,kamma,kamːa,validate
swe,980,pynta,pʏnːta,validate
swe,980,smycka,smʏkːa,validate
swe,981,säga,sɛːɡa,validate
swe,982,tala,tɑːla,validate
swe,983,tala,tɑːla,validate
swe,983,prata,prɑːta,validate
swe,984,prata,prɑːta,validate
swe,985,fråga,froːɡa,validate
swe,985,spörja,spœrːja,validate
swe,986,be,beː,validate
swe,987,berätta,bərɛtːa,validate
swe,988,meddela,mɛdːɛla,validate
swe,989,kalla,kalːa,validate
swe,990,ropa,ruːpa,validate
swe,991,pråla,proːla,validate
swe,991,skryta,skryːta,validate
swe,992,tolka,tɔlːka,validate
swe,992,översätta,øːvɛʂɛta,validate
swe,993,tänka,tɛnːka,validate
swe,994,tro,truː,validate
swe,995,uppmärksamma,ɵpːmærksama,validate
swe,995,lägga märke till,lɛɡːa mærːɕɛ tɪlː,validate
swe,996,känna igen,ɕɛnːa iːɡən,validate
swe,997,begripa,bəɡriːpa,validate
swe,998,förstå,fœrːstɔ,validate
swe,999,lära sig,læːra siːɡ,validate
swe,1000,veta,veːta,validate
swe,1001,minnas,mɪnːas,validate
swe,1001,komma ihåg,kɔma ihoːɡ,validate
swe,1002,glömma,ɡlømːa,validate
swe,1003,mäta,mɛːta,validate
swe,1004,räkna,rɛːkna,validate
swe,1005,räkna,rɛːkna,validate
swe,1006,läsa,lɛːsa,validate
swe,1007,måla,moːla,validate
swe,1008,teckna,tɛkːna,validate
swe,1009,skriva,skriːva,validate
swe,1010,äga,ɛːɡa,validate
swe,1010,besitta,bəsɪtːa,validate
swe,1011,köpa,ɕøːpa,validate
swe,1012,sälja,sɛlːja,validate
swe,1013,betala,bətɑːla,validate
swe,1014,betala,bətɑːla,validate
swe,1015,behärska,bəhærːska,validate
swe,1016,tåla,toːla,validate
swe,1016,uthärda,ɵtːhæɖa,validate
